Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2),Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2)
2026-01-15T13:55:00,-4.16,2.14,59.1,0.83,416.28,289.67,2025-07-15T13:55:00,29.16,14.35,49.6,0.75,422.75,892.42
2026-01-15T14:00:00,-4.1,2.15,59.13,0.83,416.37,304,2025-07-15T14:00:00,29.2,14.24,49.11,0.75,422.8,890
2026-01-15T14:05:00,-4.18,2.13,58.91,0.83,416.24,296,2025-07-15T14:05:00,29.23,14.17,48.79,0.75,422.84,888
2026-01-15T14:10:00,-4.27,2.11,58.74,0.83,416.1,288,2025-07-15T14:10:00,29.27,14.1,48.44,0.75,422.9,886
2026-01-15T14:15:00,-4.35,2.09,58.51,0.83,415.98,280,2025-07-15T14:15:00,29.3,14.02,48.09,0.75,422.94,884
2026-01-15T14:20:00,-4.43,2.07,58.28,0.83,415.86,272,2025-07-15T14:20:00,29.33,13.95,47.77,0.75,422.98,882
2026-01-15T14:25:00,-4.52,2.05,58.09,0.83,415.72,264,2025-07-15T14:25:00,29.37,13.88,47.43,0.75,423.04,880
2026-01-15T14:30:00,-4.6,2.04,58.14,0.83,415.59,256,2025-07-15T14:30:00,29.4,13.81,47.11,0.75,423.08,878
2026-01-15T14:35:00,-4.68,2.02,57.9,0.83,415.47,248,2025-07-15T14:35:00,29.43,13.73,46.76,0.75,423.12,876
2026-01-15T14:40:00,-4.77,2,57.7,0.83,415.33,240,2025-07-15T14:40:00,29.47,13.66,46.42,0.75,423.18,874
2026-01-15T14:45:00,-4.85,1.98,57.45,0.83,415.21,232,2025-07-15T14:45:00,29.5,13.59,46.11,0.75,423.22,872
2026-01-15T14:50:00,-4.93,1.96,57.2,0.83,415.08,224,2025-07-15T14:50:00,29.53,13.51,45.77,0.75,423.26,870
2026-01-15T14:55:00,-5.02,1.95,57.28,0.83,414.94,216,2025-07-15T14:55:00,29.57,13.44,45.43,0.75,423.32,868
2026-01-15T15:00:00,-5.1,1.93,57.02,0.83,414.82,208,2025-07-15T15:00:00,29.6,13.36,45.09,0.75,423.36,866
2026-01-15T15:05:00,-5.17,1.92,57.01,0.83,414.71,204.25,2025-07-15T15:05:00,29.61,13.34,44.99,0.75,423.38,859.33
2026-01-15T15:10:00,-5.23,1.91,56.96,0.83,414.62,200.5,2025-07-15T15:10:00,29.62,13.33,44.94,0.75,423.39,852.67
2026-01-15T15:15:00,-5.3,1.9,56.95,0.83,414.51,196.75,2025-07-15T15:15:00,29.62,13.31,44.87,0.75,423.39,846
2026-01-15T15:20:00,-5.37,1.89,56.93,0.83,414.4,193,2025-07-15T15:20:00,29.63,13.29,44.78,0.75,423.4,839.33
2026-01-15T15:25:00,-5.43,1.88,56.88,0.83,414.31,189.25,2025-07-15T15:25:00,29.64,13.27,44.68,0.75,423.42,832.67
2026-01-15T15:30:00,-5.5,1.88,57.16,0.83,414.2,185.5,2025-07-15T15:30:00,29.65,13.25,44.59,0.75,423.43,826
2026-01-15T15:35:00,-5.57,1.87,57.15,0.83,414.09,181.75,2025-07-15T15:35:00,29.66,13.23,44.5,0.75,423.45,819.33
2026-01-15T15:40:00,-5.63,1.86,57.09,0.83,414,178,2025-07-15T15:40:00,29.67,13.21,44.41,0.75,423.46,812.67
2026-01-15T15:45:00,-5.7,1.85,57.07,0.84,418.88,174.25,2025-07-15T15:45:00,29.68,13.19,44.32,0.75,423.47,806
2026-01-15T15:50:00,-5.77,1.84,57.05,0.84,418.77,170.5,2025-07-15T15:50:00,29.68,13.18,44.29,0.75,423.47,799.33
2026-01-15T15:55:00,-5.83,1.83,56.99,0.84,418.67,166.75,2025-07-15T15:55:00,29.69,13.16,44.19,0.75,423.49,792.67
2026-01-15T16:00:00,-5.9,1.82,56.96,0.84,418.57,163,2025-07-15T16:00:00,29.7,13.14,44.1,0.75,423.5,786
2026-01-15T16:05:00,-5.98,1.81,56.98,0.84,418.44,156.75,2025-07-15T16:05:00,29.68,13.18,44.29,0.75,423.47,774.83
2026-01-15T16:10:00,-6.05,1.8,56.95,0.84,418.33,150.5,2025-07-15T16:10:00,29.67,13.21,44.41,0.75,423.46,763.67
2026-01-15T16:15:00,-6.12,1.79,56.93,0.84,418.22,144.25,2025-07-15T16:15:00,29.65,13.25,44.59,0.75,423.43,752.5
2026-01-15T16:20:00,-6.2,1.78,56.94,0.84,418.1,138,2025-07-15T16:20:00,29.63,13.29,44.78,0.75,423.4,741.33
2026-01-15T16:25:00,-6.28,1.77,56.95,0.84,417.97,131.75,2025-07-15T16:25:00,29.62,13.33,44.94,0.75,423.39,730.17
2026-01-15T16:30:00,-6.35,1.76,56.92,0.84,417.86,125.5,2025-07-15T16:30:00,29.6,13.36,45.09,0.75,423.36,719
2026-01-15T16:35:00,-6.42,1.75,56.88,0.84,417.75,119.25,2025-07-15T16:35:00,29.58,13.4,45.27,0.75,423.33,707.83
2026-01-15T16:40:00,-6.5,1.74,56.89,0.84,417.63,113,2025-07-15T16:40:00,29.57,13.44,45.43,0.75,423.32,696.67
2026-01-15T16:45:00,-6.58,1.73,56.89,0.84,417.5,106.75,2025-07-15T16:45:00,29.55,13.48,45.61,0.75,423.29,685.5
2026-01-15T16:50:00,-6.65,1.72,56.85,0.84,417.39,100.5,2025-07-15T16:50:00,29.53,13.51,45.77,0.75,423.26,674.33
2026-01-15T16:55:00,-6.72,1.72,57.14,0.84,417.28,94.25,2025-07-15T16:55:00,29.52,13.55,45.93,0.75,423.25,663.17
2026-01-15T17:00:00,-6.8,1.71,57.14,0.84,417.16,88,2025-07-15T17:00:00,29.5,13.59,46.11,0.75,423.22,652
2026-01-15T17:05:00,-6.85,1.7,57.01,0.84,417.08,82.33,2025-07-15T17:05:00,29.46,13.65,46.42,0.75,423.17,638
2026-01-15T17:10:00,-6.9,1.7,57.22,0.84,417,76.67,2025-07-15T17:10:00,29.42,13.72,46.76,0.75,423.11,624
2026-01-15T17:15:00,-6.95,1.69,57.1,0.84,416.92,71,2025-07-15T17:15:00,29.38,13.79,47.1,0.75,423.05,610
2026-01-15T17:20:00,-7,1.69,57.3,0.84,416.84,65.33,2025-07-15T17:20:00,29.33,13.85,47.43,0.75,422.98,596
2026-01-15T17:25:00,-7.05,1.69,57.51,0.84,416.76,59.67,2025-07-15T17:25:00,29.29,13.92,47.77,0.75,422.93,582
2026-01-15T17:30:00,-7.1,1.68,57.38,0.84,416.69,54,2025-07-15T17:30:00,29.25,13.99,48.12,0.75,422.87,568
2026-01-15T17:35:00,-7.15,1.68,57.59,0.84,416.61,48.33,2025-07-15T17:35:00,29.21,14.05,48.43,0.75,422.82,554
2026-01-15T17:40:00,-7.2,1.68,57.81,0.84,416.53,42.67,2025-07-15T17:40:00,29.17,14.12,48.78,0.75,422.76,540
2026-01-15T17:45:00,-7.25,1.67,57.67,0.84,416.45,37,2025-07-15T17:45:00,29.12,14.18,49.12,0.75,422.69,526
2026-01-15T17:50:00,-7.3,1.67,57.88,0.84,416.37,31.33,2025-07-15T17:50:00,29.08,14.24,49.43,0.75,422.63,512
2026-01-15T17:55:00,-7.35,1.67,58.1,0.84,416.29,25.67,2025-07-15T17:55:00,29.04,14.31,49.79,0.75,422.58,498
2026-01-15T18:00:00,-7.4,1.66,57.96,0.84,416.22,20,2025-07-15T18:00:00,29,14.37,50.1,0.75,422.52,484
2026-01-15T18:05:00,-7.44,1.66,58.13,0.84,416.15,18.33,2025-07-15T18:05:00,28.91,14.58,51.09,0.75,422.4,468.75
2026-01-15T18:10:00,-7.48,1.66,58.3,0.84,416.09,16.67,2025-07-15T18:10:00,28.82,14.8,52.11,0.75,422.27,453.5
2026-01-15T18:15:00,-7.52,1.66,58.47,0.84,416.03,15,2025-07-15T18:15:00,28.73,15.01,53.11,0.75,422.15,438.25
2026-01-15T18:20:00,-7.57,1.66,58.69,0.84,415.95,13.33,2025-07-15T18:20:00,28.63,15.21,54.12,0.75,422.01,423
2026-01-15T18:25:00,-7.61,1.66,58.86,0.84,415.89,11.67,2025-07-15T18:25:00,28.54,15.42,55.13,0.75,421.88,407.75
2026-01-15T18:30:00,-7.65,1.66,59.03,0.84,415.82,10,2025-07-15T18:30:00,28.45,15.62,56.13,0.75,421.75,392.5
2026-01-15T18:35:00,-7.69,1.66,59.21,0.84,415.76,8.33,2025-07-15T18:35:00,28.36,15.82,57.13,0.75,421.63,377.25
2026-01-15T18:40:00,-7.73,1.66,59.38,0.84,415.7,6.67,2025-07-15T18:40:00,28.27,16.01,58.1,0.75,421.5,362
2026-01-15T18:45:00,-7.78,1.66,59.6,0.84,415.62,5,2025-07-15T18:45:00,28.17,16.21,59.15,0.75,421.36,346.75
2026-01-15T18:50:00,-7.82,1.66,59.78,0.84,415.56,3.33,2025-07-15T18:50:00,28.08,16.4,60.14,0.75,421.24,331.5
2026-01-15T18:55:00,-7.86,1.66,59.95,0.84,415.5,1.67,2025-07-15T18:55:00,27.99,16.59,61.14,0.75,421.11,316.25
2026-01-15T19:00:00,-7.9,1.66,60.13,0.84,415.43,0,2025-07-15T19:00:00,27.9,16.78,62.14,0.75,420.98,301
2026-01-15T19:05:00,-7.87,1.68,60.72,0.84,415.48,0,2025-07-15T19:05:00,27.81,16.83,62.64,0.75,420.86,286.67
2026-01-15T19:10:00,-7.83,1.7,61.26,0.84,415.54,0,2025-07-15T19:10:00,27.72,16.87,63.1,0.75,420.73,272.33
2026-01-15T19:15:00,-7.8,1.72,61.85,0.84,415.59,0,2025-07-15T19:15:00,27.62,16.92,63.64,0.75,420.59,258
2026-01-15T19:20:00,-7.77,1.74,62.43,0.84,415.64,0,2025-07-15T19:20:00,27.53,16.97,64.14,0.75,420.47,243.67
2026-01-15T19:25:00,-7.73,1.76,62.96,0.84,415.7,0,2025-07-15T19:25:00,27.44,17.02,64.65,0.75,420.34,229.33
2026-01-15T19:30:00,-7.7,1.78,63.54,0.84,415.75,0,2025-07-15T19:30:00,27.35,17.06,65.13,0.75,420.22,215
2026-01-15T19:35:00,-7.67,1.8,64.11,0.84,415.79,0,2025-07-15T19:35:00,27.26,17.11,65.64,0.75,420.09,200.67
2026-01-15T19:40:00,-7.63,1.82,64.63,0.84,415.86,0,2025-07-15T19:40:00,27.17,17.15,66.12,0.76,425.56,186.33
2026-01-15T19:45:00,-7.6,1.84,65.2,0.84,415.9,0,2025-07-15T19:45:00,27.07,17.19,66.65,0.76,425.42,172
2026-01-15T19:50:00,-7.57,1.86,65.76,0.84,415.95,0,2025-07-15T19:50:00,26.98,17.23,67.13,0.76,425.29,157.67
2026-01-15T19:55:00,-7.53,1.88,66.27,0.84,416.01,0,2025-07-15T19:55:00,26.89,17.27,67.63,0.76,425.17,143.33
2026-01-15T20:00:00,-7.5,1.91,67.18,0.84,416.06,0,2025-07-15T20:00:00,26.8,17.31,68.12,0.76,425.04,129
2026-01-15T20:05:00,-7.68,1.88,67.01,0.84,415.78,0,2025-07-15T20:05:00,26.73,17.09,67.52,0.76,424.94,119.42
2026-01-15T20:10:00,-7.87,1.85,66.87,0.84,415.48,0,2025-07-15T20:10:00,26.65,16.87,66.95,0.76,424.83,109.83
2026-01-15T20:15:00,-8.05,1.83,67.03,0.85,420.14,0,2025-07-15T20:15:00,26.57,16.66,66.41,0.76,424.71,100.25
2026-01-15T20:20:00,-8.23,1.8,66.81,0.85,419.86,0,2025-07-15T20:20:00,26.5,16.44,65.79,0.76,424.61,90.67
2026-01-15T20:25:00,-8.42,1.78,67,0.85,419.55,0,2025-07-15T20:25:00,26.43,16.23,65.2,0.76,424.51,81.08
2026-01-15T20:30:00,-8.6,1.76,67.14,0.85,419.27,0,2025-07-15T20:30:00,26.35,16.02,64.64,0.76,424.4,71.5
2026-01-15T20:35:00,-8.78,1.73,66.88,0.85,418.98,0,2025-07-15T20:35:00,26.27,15.8,64.04,0.76,424.29,61.92
2026-01-15T20:40:00,-8.97,1.71,67.05,0.85,418.68,0,2025-07-15T20:40:00,26.2,15.59,63.44,0.76,424.19,52.33
2026-01-15T20:45:00,-9.15,1.69,67.16,0.85,418.4,0,2025-07-15T20:45:00,26.12,15.39,62.9,0.76,424.08,42.75
2026-01-15T20:50:00,-9.33,1.66,66.86,0.85,418.11,0,2025-07-15T20:50:00,26.05,15.18,62.29,0.76,423.98,33.17
2026-01-15T20:55:00,-9.52,1.64,67,0.85,417.81,0,2025-07-15T20:55:00,25.97,14.97,61.7,0.76,423.86,23.58
2026-01-15T21:00:00,-9.7,1.62,67.08,0.85,417.53,0,2025-07-15T21:00:00,25.9,14.77,61.11,0.76,423.76,14
2026-01-15T21:05:00,-9.72,1.62,67.18,0.85,417.49,0,2025-07-15T21:05:00,25.77,14.74,61.44,0.76,423.58,12.83
2026-01-15T21:10:00,-9.75,1.63,67.75,0.85,417.45,0,2025-07-15T21:10:00,25.63,14.71,61.79,0.76,423.38,11.67
2026-01-15T21:15:00,-9.77,1.63,67.85,0.85,417.41,0,2025-07-15T21:15:00,25.5,14.68,62.12,0.76,423.2,10.5
2026-01-15T21:20:00,-9.8,1.64,68.42,0.85,417.37,0,2025-07-15T21:20:00,25.37,14.65,62.44,0.76,423.01,9.33
2026-01-15T21:25:00,-9.82,1.64,68.52,0.85,417.34,0,2025-07-15T21:25:00,25.23,14.62,62.81,0.76,422.81,8.17
2026-01-15T21:30:00,-9.85,1.65,69.09,0.85,417.29,0,2025-07-15T21:30:00,25.1,14.59,63.14,0.76,422.63,7
2026-01-15T21:35:00,-9.88,1.65,69.25,0.85,417.24,0,2025-07-15T21:35:00,24.97,14.55,63.43,0.76,422.45,5.83
2026-01-15T21:40:00,-9.9,1.66,69.77,0.85,417.21,0,2025-07-15T21:40:00,24.83,14.52,63.8,0.76,422.25,4.67
2026-01-15T21:45:00,-9.92,1.66,69.88,0.85,417.18,0,2025-07-15T21:45:00,24.7,14.49,64.13,0.76,422.06,3.5
2026-01-15T21:50:00,-9.95,1.67,70.46,0.85,417.13,0,2025-07-15T21:50:00,24.57,14.45,64.43,0.76,421.88,2.33
2026-01-15T21:55:00,-9.98,1.67,70.62,0.85,417.08,0,2025-07-15T21:55:00,24.43,14.42,64.8,0.76,421.68,1.17
2026-01-15T22:00:00,-10,1.68,71.15,0.85,417.05,0,2025-07-15T22:00:00,24.3,14.38,65.1,0.76,421.5,0
2026-01-15T22:05:00,-9.98,1.68,71.04,0.85,417.08,0,2025-07-15T22:05:00,24.2,14.36,65.38,0.76,421.35,0
2026-01-15T22:10:00,-9.95,1.69,71.3,0.85,417.13,0,2025-07-15T22:10:00,24.1,14.33,65.61,0.76,421.21,0
2026-01-15T22:15:00,-9.93,1.7,71.62,0.85,417.16,0,2025-07-15T22:15:00,24,14.3,65.85,0.76,421.07,0
2026-01-15T22:20:00,-9.9,1.71,71.87,0.85,417.21,0,2025-07-15T22:20:00,23.9,14.28,66.13,0.76,420.93,0
2026-01-15T22:25:00,-9.88,1.71,71.77,0.85,417.24,0,2025-07-15T22:25:00,23.8,14.25,66.37,0.76,420.79,0
2026-01-15T22:30:00,-9.85,1.72,72.02,0.85,417.29,0,2025-07-15T22:30:00,23.7,14.22,66.61,0.76,420.65,0
2026-01-15T22:35:00,-9.82,1.73,72.28,0.85,417.34,0,2025-07-15T22:35:00,23.6,14.2,66.89,0.76,420.5,0
2026-01-15T22:40:00,-9.8,1.73,72.17,0.85,417.37,0,2025-07-15T22:40:00,23.5,14.17,67.13,0.76,420.36,0
2026-01-15T22:45:00,-9.78,1.74,72.48,0.85,417.4,0,2025-07-15T22:45:00,23.4,14.14,67.37,0.76,420.22,0
2026-01-15T22:50:00,-9.75,1.75,72.73,0.85,417.45,0,2025-07-15T22:50:00,23.3,14.11,67.61,0.77,425.61,0
2026-01-15T22:55:00,-9.72,1.76,72.98,0.85,417.49,0,2025-07-15T22:55:00,23.2,14.08,67.85,0.77,425.46,0
2026-01-15T23:00:00,-9.7,1.76,72.88,0.85,417.53,0,2025-07-15T23:00:00,23.1,14.05,68.1,0.77,425.32,0
2026-01-15T23:05:00,-9.67,1.77,73.13,0.85,417.57,0,2025-07-15T23:05:00,23.02,14.09,68.6,0.77,425.2,0
2026-01-15T23:10:00,-9.65,1.79,73.84,0.85,417.61,0,2025-07-15T23:10:00,22.93,14.13,69.15,0.77,425.08,0
2026-01-15T23:15:00,-9.62,1.8,74.09,0.85,417.65,0,2025-07-15T23:15:00,22.85,14.16,69.62,0.77,424.96,0
2026-01-15T23:20:00,-9.6,1.81,74.39,0.85,417.68,0,2025-07-15T23:20:00,22.77,14.19,70.09,0.77,424.85,0
2026-01-15T23:25:00,-9.57,1.82,74.63,0.85,417.73,0,2025-07-15T23:25:00,22.68,14.23,70.65,0.77,424.72,0
2026-01-15T23:30:00,-9.55,1.83,74.93,0.85,417.76,0,2025-07-15T23:30:00,22.6,14.26,71.12,0.77,424.6,0
2026-01-15T23:35:00,-9.52,1.84,75.17,0.85,417.81,0,2025-07-15T23:35:00,22.52,14.29,71.6,0.77,424.49,0
2026-01-15T23:40:00,-9.5,1.86,75.87,0.85,417.84,0,2025-07-15T23:40:00,22.43,14.32,72.12,0.77,424.36,0
2026-01-15T23:45:00,-9.48,1.87,76.17,0.85,417.87,0,2025-07-15T23:45:00,22.35,14.35,72.6,0.77,424.24,0
2026-01-15T23:50:00,-9.45,1.88,76.4,0.85,417.92,0,2025-07-15T23:50:00,22.27,14.38,73.09,0.77,424.13,0
2026-01-15T23:55:00,-9.43,1.89,76.69,0.85,417.95,0,2025-07-15T23:55:00,22.18,14.41,73.62,0.77,424,0
2026-01-16T00:00:00,-9.4,1.9,76.93,0.85,418,0,2025-07-16T00:00:00,22.1,14.44,74.12,0.77,423.88,0
2026-01-16T00:05:00,-9.38,1.91,77.22,0.85,418.03,0,2025-07-16T00:05:00,22.06,14.47,74.44,0.77,423.83,0
2026-01-16T00:10:00,-9.35,1.91,77.04,0.85,418.08,0,2025-07-16T00:10:00,22.02,14.5,74.77,0.77,423.77,0
2026-01-16T00:15:00,-9.32,1.91,76.87,0.85,418.13,0,2025-07-16T00:15:00,21.98,14.53,75.1,0.77,423.71,0
2026-01-16T00:20:00,-9.3,1.92,77.16,0.85,418.16,0,2025-07-16T00:20:00,21.93,14.56,75.47,0.77,423.64,0
2026-01-16T00:25:00,-9.28,1.92,77.04,0.85,418.19,0,2025-07-16T00:25:00,21.89,14.59,75.8,0.77,423.58,0
2026-01-16T00:30:00,-9.25,1.92,76.87,0.85,418.24,0,2025-07-16T00:30:00,21.85,14.62,76.13,0.77,423.52,0
2026-01-16T00:35:00,-9.22,1.93,77.1,0.85,418.29,0,2025-07-16T00:35:00,21.81,14.65,76.46,0.77,423.47,0
2026-01-16T00:40:00,-9.2,1.93,76.98,0.85,418.32,0,2025-07-16T00:40:00,21.77,14.68,76.79,0.77,423.41,0
2026-01-16T00:45:00,-9.18,1.93,76.87,0.85,418.35,0,2025-07-16T00:45:00,21.73,14.71,77.13,0.77,423.35,0
2026-01-16T00:50:00,-9.15,1.94,77.1,0.85,418.4,0,2025-07-16T00:50:00,21.68,14.73,77.46,0.77,423.28,0
2026-01-16T00:55:00,-9.12,1.94,76.92,0.85,418.45,0,2025-07-16T00:55:00,21.64,14.76,77.8,0.77,423.22,0
2026-01-16T01:00:00,-9.1,1.95,77.2,0.85,418.48,0,2025-07-16T01:00:00,21.6,14.79,78.13,0.77,423.17,0
2026-01-16T01:05:00,-9.11,1.94,76.87,0.85,418.46,0,2025-07-16T01:05:00,21.58,14.82,78.38,0.77,423.14,0
2026-01-16T01:10:00,-9.12,1.94,76.92,0.85,418.45,0,2025-07-16T01:10:00,21.55,14.84,78.62,0.77,423.09,0
2026-01-16T01:15:00,-9.12,1.94,76.92,0.85,418.45,0,2025-07-16T01:15:00,21.53,14.87,78.87,0.77,423.07,0
2026-01-16T01:20:00,-9.13,1.94,76.98,0.85,418.43,0,2025-07-16T01:20:00,21.5,14.89,79.12,0.77,423.02,0
2026-01-16T01:25:00,-9.14,1.94,77.04,0.85,418.41,0,2025-07-16T01:25:00,21.48,14.92,79.37,0.77,422.99,0
2026-01-16T01:30:00,-9.15,1.94,77.1,0.85,418.4,0,2025-07-16T01:30:00,21.45,14.94,79.61,0.77,422.95,0
2026-01-16T01:35:00,-9.16,1.94,77.15,0.85,418.38,0,2025-07-16T01:35:00,21.43,14.97,79.87,0.77,422.92,0
2026-01-16T01:40:00,-9.17,1.94,77.21,0.85,418.37,0,2025-07-16T01:40:00,21.4,14.99,80.11,0.77,422.88,0
2026-01-16T01:45:00,-9.17,1.93,76.81,0.85,418.37,0,2025-07-16T01:45:00,21.38,15.02,80.36,0.77,422.85,0
2026-01-16T01:50:00,-9.18,1.93,76.87,0.85,418.35,0,2025-07-16T01:50:00,21.35,15.04,80.61,0.77,422.81,0
2026-01-16T01:55:00,-9.19,1.93,76.93,0.85,418.33,0,2025-07-16T01:55:00,21.32,15.07,80.91,0.77,422.76,0
2026-01-16T02:00:00,-9.2,1.93,76.98,0.85,418.32,0,2025-07-16T02:00:00,21.3,15.09,81.11,0.77,422.74,0
2026-01-16T02:05:00,-9.23,1.92,76.76,0.85,418.27,0,2025-07-16T02:05:00,21.28,15.13,81.42,0.77,422.71,0
2026-01-16T02:10:00,-9.27,1.91,76.59,0.85,418.21,0,2025-07-16T02:10:00,21.27,15.16,81.63,0.77,422.69,0
2026-01-16T02:15:00,-9.3,1.9,76.35,0.85,418.16,0,2025-07-16T02:15:00,21.25,15.19,81.89,0.77,422.66,0
2026-01-16T02:20:00,-9.33,1.89,76.12,0.85,418.11,0,2025-07-16T02:20:00,21.23,15.22,82.14,0.77,422.63,0
2026-01-16T02:25:00,-9.37,1.89,76.35,0.85,418.05,0,2025-07-16T02:25:00,21.22,15.25,82.35,0.77,422.62,0
2026-01-16T02:30:00,-9.4,1.88,76.12,0.85,418,0,2025-07-16T02:30:00,21.2,15.28,82.61,0.77,422.59,0
2026-01-16T02:35:00,-9.43,1.87,75.88,0.85,417.95,0,2025-07-16T02:35:00,21.18,15.32,82.92,0.77,422.56,0
2026-01-16T02:40:00,-9.47,1.86,75.7,0.85,417.89,0,2025-07-16T02:40:00,21.17,15.35,83.14,0.77,422.55,0
2026-01-16T02:45:00,-9.5,1.85,75.46,0.85,417.84,0,2025-07-16T02:45:00,21.15,15.38,83.39,0.77,422.52,0
2026-01-16T02:50:00,-9.53,1.84,75.22,0.85,417.8,0,2025-07-16T02:50:00,21.13,15.41,83.65,0.77,422.49,0
2026-01-16T02:55:00,-9.57,1.83,75.04,0.85,417.73,0,2025-07-16T02:55:00,21.12,15.44,83.87,0.77,422.48,0
2026-01-16T03:00:00,-9.6,1.83,75.21,0.85,417.68,0,2025-07-16T03:00:00,21.1,15.47,84.13,0.77,422.45,0
2026-01-16T03:05:00,-9.63,1.82,74.97,0.85,417.64,0,2025-07-16T03:05:00,21.13,15.53,84.31,0.77,422.49,0
2026-01-16T03:10:00,-9.67,1.81,74.78,0.85,417.57,0,2025-07-16T03:10:00,21.17,15.59,84.43,0.77,422.55,0
2026-01-16T03:15:00,-9.7,1.8,74.53,0.85,417.53,0,2025-07-16T03:15:00,21.2,15.65,84.61,0.77,422.59,0
2026-01-16T03:20:00,-9.73,1.79,74.28,0.85,417.48,0,2025-07-16T03:20:00,21.23,15.72,84.84,0.77,422.63,0
2026-01-16T03:25:00,-9.77,1.78,74.09,0.85,417.41,0,2025-07-16T03:25:00,21.27,15.78,84.97,0.77,422.69,0
2026-01-16T03:30:00,-9.8,1.77,73.84,0.85,417.37,0,2025-07-16T03:30:00,21.3,15.84,85.15,0.77,422.74,0
2026-01-16T03:35:00,-9.83,1.77,74.01,0.85,417.32,0,2025-07-16T03:35:00,21.33,15.9,85.32,0.77,422.78,0
2026-01-16T03:40:00,-9.87,1.76,73.81,0.85,417.26,0,2025-07-16T03:40:00,21.37,15.96,85.44,0.77,422.84,0
2026-01-16T03:45:00,-9.9,1.75,73.56,0.85,417.21,0,2025-07-16T03:45:00,21.4,16.02,85.62,0.77,422.88,0
2026-01-16T03:50:00,-9.93,1.74,73.3,0.86,422.07,0,2025-07-16T03:50:00,21.43,16.09,85.84,0.77,422.92,0
2026-01-16T03:55:00,-9.97,1.73,73.1,0.86,422,0,2025-07-16T03:55:00,21.47,16.15,85.96,0.77,422.98,0
2026-01-16T04:00:00,-10,1.72,72.84,0.86,421.96,0,2025-07-16T04:00:00,21.5,16.21,86.13,0.77,423.02,0
2026-01-16T04:05:00,-10.02,1.72,72.95,0.86,421.92,0,2025-07-16T04:05:00,21.52,16.27,86.35,0.77,423.05,0
2026-01-16T04:10:00,-10.03,1.72,73,0.86,421.91,0,2025-07-16T04:10:00,21.53,16.34,86.67,0.77,423.07,0
2026-01-16T04:15:00,-10.05,1.71,72.69,0.86,421.88,0,2025-07-16T04:15:00,21.55,16.4,86.89,0.77,423.09,0
2026-01-16T04:20:00,-10.07,1.71,72.8,0.86,421.84,0,2025-07-16T04:20:00,21.57,16.46,87.11,0.77,423.12,0
2026-01-16T04:25:00,-10.08,1.7,72.43,0.86,421.83,0,2025-07-16T04:25:00,21.58,16.53,87.43,0.77,423.14,0
2026-01-16T04:30:00,-10.1,1.7,72.54,0.86,421.8,0,2025-07-16T04:30:00,21.6,16.59,87.64,0.77,423.17,0
2026-01-16T04:35:00,-10.12,1.7,72.64,0.86,421.76,0,2025-07-16T04:35:00,21.62,16.65,87.86,0.77,423.19,0
2026-01-16T04:40:00,-10.13,1.69,72.27,0.86,421.75,0,2025-07-16T04:40:00,21.63,16.72,88.18,0.77,423.21,0
2026-01-16T04:45:00,-10.15,1.69,72.38,0.86,421.72,0,2025-07-16T04:45:00,21.65,16.78,88.39,0.77,423.24,0
2026-01-16T04:50:00,-10.17,1.68,72.06,0.86,421.68,0,2025-07-16T04:50:00,21.67,16.85,88.66,0.77,423.27,0
2026-01-16T04:55:00,-10.18,1.68,72.11,0.86,421.67,0,2025-07-16T04:55:00,21.68,16.91,88.92,0.77,423.28,0
2026-01-16T05:00:00,-10.2,1.67,71.79,0.86,421.64,0,2025-07-16T05:00:00,21.7,16.97,89.13,0.77,423.31,0
2026-01-16T05:05:00,-10.15,1.69,72.38,0.86,421.72,0,2025-07-16T05:05:00,21.7,16.99,89.24,0.77,423.31,0.08
2026-01-16T05:10:00,-10.1,1.71,72.96,0.86,421.8,0,2025-07-16T05:10:00,21.7,17,89.29,0.77,423.31,0.17
2026-01-16T05:15:00,-10.05,1.72,73.11,0.86,421.88,0,2025-07-16T05:15:00,21.7,17.02,89.4,0.77,423.31,0.25
2026-01-16T05:20:00,-10,1.74,73.69,0.86,421.96,0,2025-07-16T05:20:00,21.7,17.04,89.5,0.77,423.31,0.33
2026-01-16T05:25:00,-9.95,1.76,74.25,0.86,422.04,0,2025-07-16T05:25:00,21.7,17.05,89.55,0.77,423.31,0.42
2026-01-16T05:30:00,-9.9,1.77,74.4,0.86,422.12,0,2025-07-16T05:30:00,21.7,17.07,89.66,0.77,423.31,0.5
2026-01-16T05:35:00,-9.85,1.79,74.96,0.86,422.2,0,2025-07-16T05:35:00,21.7,17.08,89.71,0.77,423.31,0.58
2026-01-16T05:40:00,-9.8,1.81,75.51,0.86,422.28,0,2025-07-16T05:40:00,21.7,17.1,89.82,0.77,423.31,0.67
2026-01-16T05:45:00,-9.75,1.82,75.64,0.86,422.36,0,2025-07-16T05:45:00,21.7,17.12,89.92,0.77,423.31,0.75
2026-01-16T05:50:00,-9.7,1.84,76.19,0.86,422.44,0,2025-07-16T05:50:00,21.7,17.13,89.97,0.77,423.31,0.83
